Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    EST,     .,    .,     ., 1960, 1960, 23,     1,   ACY,       1,0.14195,0.44913,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 24,     1,   ACY,       1,0.14368,0.59108,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 25,     1,   ACY,       1,0.14166,0.73476,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 26,     1,   ACY,       1,0.12388,0.87642,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 27,     1,   ACY,       1,0.12006,1.00030,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 28,     1,   ACY,       1,0.11193,1.12036,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 29,     1,   ACY,       1,0.10185,1.23229,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 30,     1,   ACY,       1,0.09486,1.33414,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 31,     1,   ACY,       1,0.08245,1.42900,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 32,     1,   ACY,       1,0.07313,1.51145,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 33,     1,   ACY,       1,0.06305,1.58458,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 34,     1,   ACY,       1,0.05876,1.64763,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 35,     1,   ACY,       1,0.05462,1.70639,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 36,     1,   ACY,       1,0.04205,1.76101,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 37,     1,   ACY,       1,0.03952,1.80306,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 38,     1,   ACY,       1,0.03636,1.84258,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 39,     1,   ACY,       1,0.02813,1.87894,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 40,     1,   ACY,       1,0.02354,1.90707,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 41,     1,   ACY,       1,0.01809,1.93061,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 42,     1,   ACY,       1,0.00920,1.94870,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 43,     1,   ACY,       1,0.00863,1.95790,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 44,     1,   ACY,       1,0.00362,1.96653,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 45,     1,   ACY,       1,0.00242,1.97015,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 46,     1,   ACY,       1,0.00111,1.97257,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 47,     1,   ACY,       1,0.00055,1.97368,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 48,     1,   ACY,       1,0.00011,1.97423,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 49,     1,   ACY,       1,0.00032,1.97434,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1960, 1960, 50,    99,   ACY,       1,0.00000,1.97466,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 14,   -99,   ACY,       1,0.00011,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 15,     1,   ACY,       1,0.00038,0.00011,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 16,     1,   ACY,       1,0.00208,0.00049,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 17,     1,   ACY,       1,0.01067,0.00257,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 18,     1,   ACY,       1,0.02718,0.01324,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 19,     1,   ACY,       1,0.06739,0.04042,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 20,     1,   ACY,       1,0.09798,0.10781,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 21,     1,   ACY,       1,0.12171,0.20579,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 22,     1,   ACY,       1,0.13776,0.32750,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 23,     1,   ACY,       1,0.14588,0.46526,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 24,     1,   ACY,       1,0.14871,0.61114,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 25,     1,   ACY,       1,0.14284,0.75985,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 26,     1,   ACY,       1,0.13061,0.90269,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 27,     1,   ACY,       1,0.12064,1.03330,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 28,     1,   ACY,       1,0.11220,1.15394,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 29,     1,   ACY,       1,0.10018,1.26614,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 30,     1,   ACY,       1,0.09409,1.36632,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 31,     1,   ACY,       1,0.07923,1.46041,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 32,     1,   ACY,       1,0.07155,1.53964,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 33,     1,   ACY,       1,0.06820,1.61119,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 34,     1,   ACY,       1,0.05097,1.67939,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 35,     1,   ACY,       1,0.05116,1.73036,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 36,     1,   ACY,       1,0.04535,1.78152,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 37,     1,   ACY,       1,0.03766,1.82687,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 38,     1,   ACY,       1,0.03262,1.86453,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 39,     1,   ACY,       1,0.02681,1.89715,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 40,     1,   ACY,       1,0.01866,1.92396,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 41,     1,   ACY,       1,0.01352,1.94262,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 42,     1,   ACY,       1,0.01116,1.95614,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 43,     1,   ACY,       1,0.00725,1.96730,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 44,     1,   ACY,       1,0.00392,1.97455,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 45,     1,   ACY,       1,0.00210,1.97847,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 46,     1,   ACY,       1,0.00109,1.98057,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 47,     1,   ACY,       1,0.00011,1.98166,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 48,     1,   ACY,       1,0.00033,1.98177,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 49,     1,   ACY,       1,0.00011,1.98210,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1961, 1961, 50,    99,   ACY,       1,0.00011,1.98221,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 14,   -99,   ACY,       1,0.00000,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 15,     1,   ACY,       1,0.00033,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 16,     1,   ACY,       1,0.00384,0.00033,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 17,     1,   ACY,       1,0.01178,0.00417,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 18,     1,   ACY,       1,0.03357,0.01595,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 19,     1,   ACY,       1,0.05962,0.04952,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 20,     1,   ACY,       1,0.10367,0.10914,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 21,     1,   ACY,       1,0.12040,0.21281,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 22,     1,   ACY,       1,0.14411,0.33321,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 23,     1,   ACY,       1,0.14615,0.47732,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 24,     1,   ACY,       1,0.14835,0.62347,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 25,     1,   ACY,       1,0.13938,0.77182,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 26,     1,   ACY,       1,0.13283,0.91120,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 27,     1,   ACY,       1,0.12120,1.04403,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 28,     1,   ACY,       1,0.10694,1.16523,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 29,     1,   ACY,       1,0.09478,1.27217,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 30,     1,   ACY,       1,0.09188,1.36695,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 31,     1,   ACY,       1,0.08457,1.45883,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 32,     1,   ACY,       1,0.06858,1.54340,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 33,     1,   ACY,       1,0.06237,1.61198,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 34,     1,   ACY,       1,0.05525,1.67435,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 35,     1,   ACY,       1,0.04624,1.72960,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 36,     1,   ACY,       1,0.04058,1.77584,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 37,     1,   ACY,       1,0.03647,1.81642,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 38,     1,   ACY,       1,0.02757,1.85289,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 39,     1,   ACY,       1,0.02492,1.88046,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 40,     1,   ACY,       1,0.02105,1.90538,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 41,     1,   ACY,       1,0.01363,1.92643,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 42,     1,   ACY,       1,0.01062,1.94006,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 43,     1,   ACY,       1,0.00667,1.95068,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 44,     1,   ACY,       1,0.00348,1.95735,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 45,     1,   ACY,       1,0.00278,1.96083,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 46,     1,   ACY,       1,0.00042,1.96361,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 47,     1,   ACY,       1,0.00060,1.96403,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 48,     1,   ACY,       1,0.00011,1.96463,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 49,     1,   ACY,       1,0.00011,1.96474,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1962, 1962, 50,    99,   ACY,       1,0.00022,1.96485,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 14,   -99,   ACY,       1,0.00000,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 15,     1,   ACY,       1,0.00022,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 16,     1,   ACY,       1,0.00392,0.00022,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 17,     1,   ACY,       1,0.00981,0.00414,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 18,     1,   ACY,       1,0.03363,0.01395,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 19,     1,   ACY,       1,0.06541,0.04758,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 20,     1,   ACY,       1,0.08857,0.11299,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 21,     1,   ACY,       1,0.12511,0.20156,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 22,     1,   ACY,       1,0.13582,0.32667,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 23,     1,   ACY,       1,0.14217,0.46249,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 24,     1,   ACY,       1,0.13891,0.60466,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 25,     1,   ACY,       1,0.13711,0.74357,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 26,     1,   ACY,       1,0.13117,0.88068,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 27,     1,   ACY,       1,0.12209,1.01185,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 28,     1,   ACY,       1,0.11076,1.13394,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 29,     1,   ACY,       1,0.09356,1.24470,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 30,     1,   ACY,       1,0.08906,1.33826,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 31,     1,   ACY,       1,0.07475,1.42732,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 32,     1,   ACY,       1,0.07419,1.50207,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 33,     1,   ACY,       1,0.06191,1.57626,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 34,     1,   ACY,       1,0.05312,1.63817,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 35,     1,   ACY,       1,0.04686,1.69129,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 36,     1,   ACY,       1,0.03843,1.73815,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 37,     1,   ACY,       1,0.03320,1.77658,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 38,     1,   ACY,       1,0.02558,1.80978,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 39,     1,   ACY,       1,0.02253,1.83536,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 40,     1,   ACY,       1,0.01776,1.85789,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 41,     1,   ACY,       1,0.01352,1.87565,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 42,     1,   ACY,       1,0.00881,1.88917,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 43,     1,   ACY,       1,0.00652,1.89798,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 44,     1,   ACY,       1,0.00286,1.90450,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 45,     1,   ACY,       1,0.00273,1.90736,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 46,     1,   ACY,       1,0.00065,1.91009,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 47,     1,   ACY,       1,0.00056,1.91074,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 48,     1,   ACY,       1,0.00012,1.91130,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 49,     1,   ACY,       1,0.00011,1.91142,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1963, 1963, 50,    99,   ACY,       1,0.00022,1.91153,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 14,   -99,   ACY,       1,0.00011,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 15,     1,   ACY,       1,0.00030,0.00011,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 16,     1,   ACY,       1,0.00205,0.00041,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 17,     1,   ACY,       1,0.01013,0.00246,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 18,     1,   ACY,       1,0.03623,0.01259,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 19,     1,   ACY,       1,0.07019,0.04882,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 20,     1,   ACY,       1,0.10211,0.11901,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 21,     1,   ACY,       1,0.12350,0.22112,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 22,     1,   ACY,       1,0.14622,0.34462,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 23,     1,   ACY,       1,0.14823,0.49084,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 24,     1,   ACY,       1,0.14590,0.63907,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 25,     1,   ACY,       1,0.14522,0.78497,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 26,     1,   ACY,       1,0.13172,0.93019,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 27,     1,   ACY,       1,0.11796,1.06191,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 28,     1,   ACY,       1,0.11177,1.17987,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 29,     1,   ACY,       1,0.10420,1.29164,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 30,     1,   ACY,       1,0.08832,1.39584,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 31,     1,   ACY,       1,0.08302,1.48416,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 32,     1,   ACY,       1,0.07060,1.56718,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 33,     1,   ACY,       1,0.06198,1.63778,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 34,     1,   ACY,       1,0.05138,1.69976,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 35,     1,   ACY,       1,0.04387,1.75114,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 36,     1,   ACY,       1,0.04005,1.79501,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 37,     1,   ACY,       1,0.03473,1.83506,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 38,     1,   ACY,       1,0.02707,1.86979,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 39,     1,   ACY,       1,0.02235,1.89686,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 40,     1,   ACY,       1,0.01620,1.91921,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 41,     1,   ACY,       1,0.01247,1.93541,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 42,     1,   ACY,       1,0.00889,1.94788,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 43,     1,   ACY,       1,0.00663,1.95677,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 44,     1,   ACY,       1,0.00374,1.96340,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 45,     1,   ACY,       1,0.00164,1.96714,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 46,     1,   ACY,       1,0.00061,1.96878,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 47,     1,   ACY,       1,0.00000,1.96939,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 48,     1,   ACY,       1,0.00014,1.96939,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 49,     1,   ACY,       1,0.00012,1.96953,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1964, 1964, 50,    99,   ACY,       1,0.00011,1.96965,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 14,   -99,   ACY,       1,0.00000,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 15,     1,   ACY,       1,0.00043,0.00000,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 16,     1,   ACY,       1,0.00199,0.00043,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 17,     1,   ACY,       1,0.00889,0.00242,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 18,     1,   ACY,       1,0.03914,0.01131,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 19,     1,   ACY,       1,0.07094,0.05045,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 20,     1,   ACY,       1,0.10267,0.12139,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 21,     1,   ACY,       1,0.12547,0.22406,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 22,     1,   ACY,       1,0.12754,0.34953,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 23,     1,   ACY,       1,0.15081,0.47707,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 24,     1,   ACY,       1,0.14893,0.62788,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 25,     1,   ACY,       1,0.13928,0.77681,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 26,     1,   ACY,       1,0.12768,0.91609,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 27,     1,   ACY,       1,0.12127,1.04377,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 28,     1,   ACY,       1,0.10548,1.16504,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 29,     1,   ACY,       1,0.09678,1.27052,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 30,     1,   ACY,       1,0.08391,1.36730,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 31,     1,   ACY,       1,0.07805,1.45121,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 32,     1,   ACY,       1,0.06982,1.52926,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 33,     1,   ACY,       1,0.06042,1.59908,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 34,     1,   ACY,       1,0.05052,1.65950,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 35,     1,   ACY,       1,0.04389,1.71002,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 36,     1,   ACY,       1,0.03572,1.75391,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 37,     1,   ACY,       1,0.02938,1.78963,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 38,     1,   ACY,       1,0.02496,1.81901,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 39,     1,   ACY,       1,0.02144,1.84397,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 40,     1,   ACY,       1,0.01710,1.86541,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 41,     1,   ACY,       1,0.01087,1.88251,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 42,     1,   ACY,       1,0.00811,1.89338,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 43,     1,   ACY,       1,0.00548,1.90149,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 44,     1,   ACY,       1,0.00479,1.90697,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 45,     1,   ACY,       1,0.00147,1.91176,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 46,     1,   ACY,       1,0.00096,1.91323,       HFD,     vital,    EST_06,   .,    0
    EST,     .,    .,     ., 1965, 1965, 47,     1,   ACY,       1,0.00030,1.91419,       HFD,     vital,    EST_06,   .,    0
